k,class_subset,embedding,clustering,precision,recall,f1
2,"[7, 8]",logistic_regression,supervised,0.9218,0.8423,0.8615
2,"[7, 9]",logistic_regression,supervised,0.8036,0.7949,0.7954
2,"[7, 10]",logistic_regression,supervised,0.9389,0.9355,0.9367
2,"[7, 11]",logistic_regression,supervised,0.8668,0.8449,0.8503
2,"[8, 9]",logistic_regression,supervised,0.9217,0.9083,0.9106
2,"[8, 10]",logistic_regression,supervised,0.778,0.75,0.7552
2,"[8, 11]",logistic_regression,supervised,0.8734,0.8,0.816
2,"[9, 10]",logistic_regression,supervised,0.9259,0.944,0.9228
2,"[9, 11]",logistic_regression,supervised,0.9623,0.835,0.8771
2,"[10, 11]",logistic_regression,supervised,0.9099,0.9031,0.9016
3,"[0, 1, 2]",logistic_regression,supervised,0.8616,0.7972,0.8193
3,"[0, 1, 3]",logistic_regression,supervised,0.7958,0.8282,0.8074
3,"[0, 1, 4]",logistic_regression,supervised,0.86,0.8111,0.8267
3,"[0, 1, 5]",logistic_regression,supervised,0.8495,0.8301,0.8306
3,"[0, 1, 6]",logistic_regression,supervised,0.8772,0.8486,0.8551
3,"[0, 1, 7]",logistic_regression,supervised,0.8897,0.8284,0.8524
3,"[0, 1, 8]",logistic_regression,supervised,0.8504,0.8201,0.8253
3,"[0, 1, 9]",logistic_regression,supervised,0.8692,0.8508,0.8563
3,"[0, 1, 10]",logistic_regression,supervised,0.8911,0.8875,0.8831
3,"[0, 1, 11]",logistic_regression,supervised,0.8882,0.8278,0.8442
3,"[0, 2, 3]",logistic_regression,supervised,0.8672,0.8278,0.834
3,"[0, 2, 4]",logistic_regression,supervised,0.7933,0.7112,0.7134
3,"[0, 2, 5]",logistic_regression,supervised,0.7517,0.7343,0.7323
3,"[0, 2, 6]",logistic_regression,supervised,0.709,0.7188,0.7042
3,"[0, 2, 7]",logistic_regression,supervised,0.7615,0.7685,0.7529
3,"[0, 2, 8]",logistic_regression,supervised,0.8278,0.7738,0.7774
3,"[0, 2, 9]",logistic_regression,supervised,0.8732,0.8638,0.8592
3,"[0, 2, 10]",logistic_regression,supervised,0.7808,0.7805,0.764
3,"[0, 2, 11]",logistic_regression,supervised,0.7832,0.7725,0.7667
3,"[0, 3, 4]",logistic_regression,supervised,0.8599,0.8564,0.8359
3,"[0, 3, 5]",logistic_regression,supervised,0.873,0.7927,0.8095
3,"[0, 3, 6]",logistic_regression,supervised,0.8459,0.8605,0.8439
3,"[0, 3, 7]",logistic_regression,supervised,0.8952,0.8652,0.8732
3,"[0, 3, 8]",logistic_regression,supervised,0.9075,0.8333,0.8522
3,"[0, 3, 9]",logistic_regression,supervised,0.9343,0.8994,0.9019
3,"[0, 3, 10]",logistic_regression,supervised,0.9286,0.866,0.879
3,"[0, 3, 11]",logistic_regression,supervised,0.8974,0.8526,0.8523
3,"[0, 4, 5]",logistic_regression,supervised,0.8613,0.8349,0.8351
3,"[0, 4, 6]",logistic_regression,supervised,0.8081,0.8235,0.8097
3,"[0, 4, 7]",logistic_regression,supervised,0.8598,0.836,0.8416
3,"[0, 4, 8]",logistic_regression,supervised,0.6134,0.6683,0.6256
3,"[0, 4, 9]",logistic_regression,supervised,0.9005,0.8838,0.8889
3,"[0, 4, 10]",logistic_regression,supervised,0.8998,0.8806,0.883
3,"[0, 4, 11]",logistic_regression,supervised,0.8506,0.784,0.7961
3,"[0, 5, 6]",logistic_regression,supervised,0.7532,0.7552,0.7421
3,"[0, 5, 7]",logistic_regression,supervised,0.8109,0.8089,0.8035
3,"[0, 5, 8]",logistic_regression,supervised,0.826,0.761,0.7718
3,"[0, 5, 9]",logistic_regression,supervised,0.7975,0.7838,0.7864
3,"[0, 5, 10]",logistic_regression,supervised,0.8896,0.8577,0.8583
3,"[0, 5, 11]",logistic_regression,supervised,0.8183,0.7809,0.7813
3,"[0, 6, 7]",logistic_regression,supervised,0.8452,0.8507,0.8448
3,"[0, 6, 8]",logistic_regression,supervised,0.7057,0.7435,0.6969
3,"[0, 6, 9]",logistic_regression,supervised,0.8797,0.866,0.8598
3,"[0, 6, 10]",logistic_regression,supervised,0.8836,0.856,0.8622
3,"[0, 6, 11]",logistic_regression,supervised,0.8299,0.8131,0.8093
3,"[0, 7, 8]",logistic_regression,supervised,0.8894,0.8545,0.8603
3,"[0, 7, 9]",logistic_regression,supervised,0.8234,0.8088,0.8058
3,"[0, 7, 10]",logistic_regression,supervised,0.8934,0.8685,0.8753
3,"[0, 7, 11]",logistic_regression,supervised,0.8321,0.7971,0.8084
3,"[0, 8, 9]",logistic_regression,supervised,0.8692,0.8605,0.8535
3,"[0, 8, 10]",logistic_regression,supervised,0.8986,0.8078,0.8252
3,"[0, 8, 11]",logistic_regression,supervised,0.8135,0.7349,0.7479
3,"[0, 9, 10]",logistic_regression,supervised,0.873,0.8507,0.8546
3,"[0, 9, 11]",logistic_regression,supervised,0.9259,0.8504,0.8758
3,"[0, 10, 11]",logistic_regression,supervised,0.8844,0.825,0.8426
3,"[1, 2, 3]",logistic_regression,supervised,0.8275,0.6829,0.7155
3,"[1, 2, 4]",logistic_regression,supervised,0.8304,0.7277,0.7525
3,"[1, 2, 5]",logistic_regression,supervised,0.7343,0.6976,0.6897
3,"[1, 2, 6]",logistic_regression,supervised,0.8166,0.7273,0.7546
3,"[1, 2, 7]",logistic_regression,supervised,0.8315,0.7542,0.7738
3,"[1, 2, 8]",logistic_regression,supervised,0.8514,0.7036,0.7458
3,"[1, 2, 9]",logistic_regression,supervised,0.7811,0.7436,0.7515
3,"[1, 2, 10]",logistic_regression,supervised,0.8213,0.7161,0.735
3,"[1, 2, 11]",logistic_regression,supervised,0.7,0.675,0.6807
3,"[1, 3, 4]",logistic_regression,supervised,0.7405,0.7169,0.7066
3,"[1, 3, 5]",logistic_regression,supervised,0.8563,0.7763,0.8063
3,"[1, 3, 6]",logistic_regression,supervised,0.87,0.7464,0.7812
3,"[1, 3, 7]",logistic_regression,supervised,0.8266,0.775,0.7755
3,"[1, 3, 8]",logistic_regression,supervised,0.8538,0.7518,0.7693
3,"[1, 3, 9]",logistic_regression,supervised,0.6978,0.788,0.7231
3,"[1, 3, 10]",logistic_regression,supervised,0.8622,0.7965,0.8054
3,"[1, 3, 11]",logistic_regression,supervised,0.8421,0.7716,0.7821
3,"[1, 4, 5]",logistic_regression,supervised,0.7715,0.8053,0.7757
3,"[1, 4, 6]",logistic_regression,supervised,0.8693,0.8194,0.8359
3,"[1, 4, 7]",logistic_regression,supervised,0.8537,0.8297,0.8298
3,"[1, 4, 8]",logistic_regression,supervised,0.7516,0.7065,0.7168
3,"[1, 4, 9]",logistic_regression,supervised,0.8037,0.8302,0.8011
3,"[1, 4, 10]",logistic_regression,supervised,0.8036,0.8249,0.8105
3,"[1, 4, 11]",logistic_regression,supervised,0.7746,0.771,0.765
3,"[1, 5, 6]",logistic_regression,supervised,0.753,0.6462,0.6739
3,"[1, 5, 7]",logistic_regression,supervised,0.8358,0.784,0.789
3,"[1, 5, 8]",logistic_regression,supervised,0.7529,0.698,0.7033
3,"[1, 5, 9]",logistic_regression,supervised,0.7641,0.7458,0.7444
3,"[1, 5, 10]",logistic_regression,supervised,0.7694,0.8212,0.7908
3,"[1, 5, 11]",logistic_regression,supervised,0.8476,0.757,0.7737
3,"[1, 6, 7]",logistic_regression,supervised,0.9081,0.8499,0.8705
3,"[1, 6, 8]",logistic_regression,supervised,0.6126,0.6162,0.6121
3,"[1, 6, 9]",logistic_regression,supervised,0.8367,0.7888,0.8071
3,"[1, 6, 10]",logistic_regression,supervised,0.9065,0.8631,0.882
3,"[1, 6, 11]",logistic_regression,supervised,0.8483,0.8251,0.8324
3,"[1, 7, 8]",logistic_regression,supervised,0.8835,0.7833,0.8117
3,"[1, 7, 9]",logistic_regression,supervised,0.8491,0.7951,0.8091
3,"[1, 7, 10]",logistic_regression,supervised,0.901,0.8736,0.8853
3,"[1, 7, 11]",logistic_regression,supervised,0.8419,0.8153,0.8225
3,"[1, 8, 9]",logistic_regression,supervised,0.8704,0.771,0.7878
3,"[1, 8, 10]",logistic_regression,supervised,0.8277,0.7601,0.7767
3,"[1, 8, 11]",logistic_regression,supervised,0.7996,0.7424,0.7437
3,"[1, 9, 10]",logistic_regression,supervised,0.887,0.8434,0.8458
3,"[1, 9, 11]",logistic_regression,supervised,0.8778,0.8079,0.8307
3,"[1, 10, 11]",logistic_regression,supervised,0.8431,0.8429,0.8409
3,"[2, 3, 4]",logistic_regression,supervised,0.66,0.5852,0.5957
3,"[2, 3, 5]",logistic_regression,supervised,0.8576,0.8156,0.8227
3,"[2, 3, 6]",logistic_regression,supervised,0.7047,0.7092,0.6837
3,"[2, 3, 7]",logistic_regression,supervised,0.8307,0.839,0.8142
3,"[2, 3, 8]",logistic_regression,supervised,0.66,0.7056,0.6741
3,"[2, 3, 9]",logistic_regression,supervised,0.7956,0.7456,0.7416
3,"[2, 3, 10]",logistic_regression,supervised,0.7258,0.6844,0.6969
3,"[2, 3, 11]",logistic_regression,supervised,0.8509,0.7788,0.7911
3,"[2, 4, 5]",logistic_regression,supervised,0.7094,0.6137,0.6187
3,"[2, 4, 6]",logistic_regression,supervised,0.5974,0.6084,0.591
3,"[2, 4, 7]",logistic_regression,supervised,0.7282,0.7058,0.6979
3,"[2, 4, 8]",logistic_regression,supervised,0.6365,0.5811,0.5417
3,"[2, 4, 9]",logistic_regression,supervised,0.7668,0.6778,0.678
3,"[2, 4, 10]",logistic_regression,supervised,0.7929,0.7541,0.7633
3,"[2, 4, 11]",logistic_regression,supervised,0.7376,0.6956,0.7042
3,"[2, 5, 6]",logistic_regression,supervised,0.6339,0.5892,0.58
3,"[2, 5, 7]",logistic_regression,supervised,0.8138,0.7963,0.7866
3,"[2, 5, 8]",logistic_regression,supervised,0.7139,0.6489,0.6271
3,"[2, 5, 9]",logistic_regression,supervised,0.7497,0.73,0.7256
3,"[2, 5, 10]",logistic_regression,supervised,0.6841,0.6227,0.6383
3,"[2, 5, 11]",logistic_regression,supervised,0.754,0.6987,0.7011
3,"[2, 6, 7]",logistic_regression,supervised,0.7403,0.7555,0.7356
3,"[2, 6, 8]",logistic_regression,supervised,0.5163,0.5597,0.5244
3,"[2, 6, 9]",logistic_regression,supervised,0.7722,0.7042,0.7185
3,"[2, 6, 10]",logistic_regression,supervised,0.7438,0.6891,0.7014
3,"[2, 6, 11]",logistic_regression,supervised,0.7113,0.6977,0.6798
3,"[2, 7, 8]",logistic_regression,supervised,0.7902,0.8117,0.7758
3,"[2, 7, 9]",logistic_regression,supervised,0.6671,0.7151,0.6765
3,"[2, 7, 10]",logistic_regression,supervised,0.8069,0.7354,0.7565
3,"[2, 7, 11]",logistic_regression,supervised,0.7562,0.6686,0.688
3,"[2, 8, 9]",logistic_regression,supervised,0.7711,0.7733,0.7707
3,"[2, 8, 10]",logistic_regression,supervised,0.7211,0.6764,0.6759
3,"[2, 8, 11]",logistic_regression,supervised,0.8272,0.7788,0.7802
3,"[2, 9, 10]",logistic_regression,supervised,0.6712,0.68,0.6716
3,"[2, 9, 11]",logistic_regression,supervised,0.6833,0.6693,0.6629
3,"[2, 10, 11]",logistic_regression,supervised,0.7929,0.7584,0.7557
3,"[3, 4, 5]",logistic_regression,supervised,0.8167,0.81,0.7962
3,"[3, 4, 6]",logistic_regression,supervised,0.7923,0.7565,0.7542
3,"[3, 4, 7]",logistic_regression,supervised,0.7952,0.7745,0.7623
3,"[3, 4, 8]",logistic_regression,supervised,0.6822,0.6881,0.6782
3,"[3, 4, 9]",logistic_regression,supervised,0.8136,0.7644,0.7602
3,"[3, 4, 10]",logistic_regression,supervised,0.8342,0.7994,0.7932
3,"[3, 4, 11]",logistic_regression,supervised,0.7229,0.7684,0.7293
3,"[3, 5, 6]",logistic_regression,supervised,0.7818,0.7447,0.7514
3,"[3, 5, 7]",logistic_regression,supervised,0.9052,0.8398,0.8561
3,"[3, 5, 8]",logistic_regression,supervised,0.7779,0.7933,0.7675
3,"[3, 5, 9]",logistic_regression,supervised,0.921,0.87,0.8782
3,"[3, 5, 10]",logistic_regression,supervised,0.8843,0.7851,0.8136
3,"[3, 5, 11]",logistic_regression,supervised,0.7943,0.7941,0.7784
3,"[3, 6, 7]",logistic_regression,supervised,0.9249,0.8635,0.8772
3,"[3, 6, 8]",logistic_regression,supervised,0.7401,0.815,0.7558
3,"[3, 6, 9]",logistic_regression,supervised,0.8748,0.7719,0.8009
3,"[3, 6, 10]",logistic_regression,supervised,0.9269,0.8082,0.8387
3,"[3, 6, 11]",logistic_regression,supervised,0.8684,0.7996,0.8143
3,"[3, 7, 8]",logistic_regression,supervised,0.8695,0.8409,0.8349
3,"[3, 7, 9]",logistic_regression,supervised,0.8419,0.8141,0.8178
3,"[3, 7, 10]",logistic_regression,supervised,0.955,0.8951,0.9113
3,"[3, 7, 11]",logistic_regression,supervised,0.8346,0.7794,0.789
3,"[3, 8, 9]",logistic_regression,supervised,0.8456,0.8033,0.7975
3,"[3, 8, 10]",logistic_regression,supervised,0.7721,0.6973,0.7149
3,"[3, 8, 11]",logistic_regression,supervised,0.8822,0.7954,0.8092
3,"[3, 9, 10]",logistic_regression,supervised,0.8734,0.8382,0.832
3,"[3, 9, 11]",logistic_regression,supervised,0.8728,0.8598,0.8523
3,"[3, 10, 11]",logistic_regression,supervised,0.9173,0.8555,0.8703
3,"[4, 5, 6]",logistic_regression,supervised,0.7867,0.6975,0.7151
3,"[4, 5, 7]",logistic_regression,supervised,0.8454,0.8223,0.8224
3,"[4, 5, 8]",logistic_regression,supervised,0.7845,0.7433,0.7441
3,"[4, 5, 9]",logistic_regression,supervised,0.8708,0.8533,0.8541
3,"[4, 5, 10]",logistic_regression,supervised,0.8512,0.8419,0.8369
3,"[4, 5, 11]",logistic_regression,supervised,0.7595,0.7573,0.7484
3,"[4, 6, 7]",logistic_regression,supervised,0.8499,0.8359,0.8368
3,"[4, 6, 8]",logistic_regression,supervised,0.6878,0.6987,0.6811
3,"[4, 6, 9]",logistic_regression,supervised,0.8099,0.8014,0.7973
3,"[4, 6, 10]",logistic_regression,supervised,0.8332,0.8209,0.8176
3,"[4, 6, 11]",logistic_regression,supervised,0.7543,0.7451,0.7373
3,"[4, 7, 8]",logistic_regression,supervised,0.7285,0.7336,0.7225
3,"[4, 7, 9]",logistic_regression,supervised,0.8161,0.8371,0.814
3,"[4, 7, 10]",logistic_regression,supervised,0.8731,0.8725,0.8687
3,"[4, 7, 11]",logistic_regression,supervised,0.8228,0.7998,0.8029
3,"[4, 8, 9]",logistic_regression,supervised,0.8093,0.78,0.7695
3,"[4, 8, 10]",logistic_regression,supervised,0.8001,0.7385,0.754
3,"[4, 8, 11]",logistic_regression,supervised,0.8044,0.7173,0.7394
3,"[4, 9, 10]",logistic_regression,supervised,0.8457,0.8492,0.843
3,"[4, 9, 11]",logistic_regression,supervised,0.8139,0.7778,0.7806
3,"[4, 10, 11]",logistic_regression,supervised,0.8303,0.8315,0.8269
3,"[5, 6, 7]",logistic_regression,supervised,0.8029,0.7525,0.7499
3,"[5, 6, 8]",logistic_regression,supervised,0.6379,0.6525,0.6255
3,"[5, 6, 9]",logistic_regression,supervised,0.7517,0.7164,0.7228
3,"[5, 6, 10]",logistic_regression,supervised,0.794,0.7403,0.7535
3,"[5, 6, 11]",logistic_regression,supervised,0.7455,0.7093,0.7137
3,"[5, 7, 8]",logistic_regression,supervised,0.7819,0.7318,0.731
3,"[5, 7, 9]",logistic_regression,supervised,0.7363,0.7357,0.7331
3,"[5, 7, 10]",logistic_regression,supervised,0.8292,0.7972,0.7956
3,"[5, 7, 11]",logistic_regression,supervised,0.8152,0.7864,0.7816
3,"[5, 8, 9]",logistic_regression,supervised,0.7854,0.7133,0.7231
3,"[5, 8, 10]",logistic_regression,supervised,0.7223,0.7018,0.6969
3,"[5, 8, 11]",logistic_regression,supervised,0.8406,0.7898,0.7978
3,"[5, 9, 10]",logistic_regression,supervised,0.8778,0.86,0.8606
3,"[5, 9, 11]",logistic_regression,supervised,0.8412,0.8004,0.8119
3,"[5, 10, 11]",logistic_regression,supervised,0.8988,0.8169,0.8424
3,"[6, 7, 8]",logistic_regression,supervised,0.7913,0.7832,0.7656
3,"[6, 7, 9]",logistic_regression,supervised,0.8042,0.776,0.7817
3,"[6, 7, 10]",logistic_regression,supervised,0.8712,0.863,0.865
3,"[6, 7, 11]",logistic_regression,supervised,0.801,0.7814,0.7821
3,"[6, 8, 9]",logistic_regression,supervised,0.6955,0.7311,0.6798
3,"[6, 8, 10]",logistic_regression,supervised,0.7084,0.6913,0.6859
3,"[6, 8, 11]",logistic_regression,supervised,0.6519,0.6731,0.6517
3,"[6, 9, 10]",logistic_regression,supervised,0.8447,0.8469,0.8391
3,"[6, 9, 11]",logistic_regression,supervised,0.8976,0.7996,0.8219
3,"[6, 10, 11]",logistic_regression,supervised,0.7903,0.7818,0.7807
3,"[7, 8, 9]",logistic_regression,supervised,0.8665,0.8534,0.8475
3,"[7, 8, 10]",logistic_regression,supervised,0.8073,0.7677,0.779
3,"[7, 8, 11]",logistic_regression,supervised,0.8613,0.7884,0.7954
3,"[7, 9, 10]",logistic_regression,supervised,0.8659,0.8621,0.8582
3,"[7, 9, 11]",logistic_regression,supervised,0.8225,0.801,0.8023
3,"[7, 10, 11]",logistic_regression,supervised,0.8598,0.8456,0.848
3,"[8, 9, 10]",logistic_regression,supervised,0.8347,0.7769,0.7836
3,"[8, 9, 11]",logistic_regression,supervised,0.9099,0.851,0.8698
3,"[8, 10, 11]",logistic_regression,supervised,0.7588,0.7232,0.7344
3,"[9, 10, 11]",logistic_regression,supervised,0.8455,0.8032,0.8069
4,"[0, 1, 2, 3]",logistic_regression,supervised,0.8735,0.7533,0.7846
4,"[0, 1, 2, 4]",logistic_regression,supervised,0.7719,0.7285,0.7376
4,"[0, 1, 2, 5]",logistic_regression,supervised,0.7532,0.7304,0.715
4,"[0, 1, 2, 6]",logistic_regression,supervised,0.843,0.7487,0.7818
4,"[0, 1, 2, 7]",logistic_regression,supervised,0.7614,0.7188,0.7312
4,"[0, 1, 2, 8]",logistic_regression,supervised,0.8353,0.7205,0.7549
4,"[0, 1, 2, 9]",logistic_regression,supervised,0.8016,0.7752,0.7798
4,"[0, 1, 2, 10]",logistic_regression,supervised,0.8178,0.7745,0.7852
4,"[0, 1, 2, 11]",logistic_regression,supervised,0.8973,0.7712,0.8024
4,"[0, 1, 3, 4]",logistic_regression,supervised,0.7099,0.781,0.7271
4,"[0, 1, 3, 5]",logistic_regression,supervised,0.7403,0.8218,0.7718
4,"[0, 1, 3, 6]",logistic_regression,supervised,0.8149,0.8212,0.8071
4,"[0, 1, 3, 7]",logistic_regression,supervised,0.839,0.8065,0.791
4,"[0, 1, 3, 8]",logistic_regression,supervised,0.741,0.7905,0.7412
4,"[0, 1, 3, 9]",logistic_regression,supervised,0.7871,0.829,0.782
4,"[0, 1, 3, 10]",logistic_regression,supervised,0.8364,0.8301,0.8155
4,"[0, 1, 3, 11]",logistic_regression,supervised,0.8411,0.7789,0.7793
4,"[0, 1, 4, 5]",logistic_regression,supervised,0.7691,0.7632,0.7526
4,"[0, 1, 4, 6]",logistic_regression,supervised,0.7678,0.7862,0.7703
4,"[0, 1, 4, 7]",logistic_regression,supervised,0.8131,0.8082,0.8036
4,"[0, 1, 4, 8]",logistic_regression,supervised,0.801,0.8044,0.7785
4,"[0, 1, 4, 9]",logistic_regression,supervised,0.7803,0.784,0.7635
4,"[0, 1, 4, 10]",logistic_regression,supervised,0.7898,0.8209,0.7931
4,"[0, 1, 4, 11]",logistic_regression,supervised,0.7774,0.7611,0.7539
4,"[0, 1, 5, 6]",logistic_regression,supervised,0.7654,0.7932,0.7713
4,"[0, 1, 5, 7]",logistic_regression,supervised,0.8214,0.779,0.7901
4,"[0, 1, 5, 8]",logistic_regression,supervised,0.7802,0.7816,0.7715
4,"[0, 1, 5, 9]",logistic_regression,supervised,0.7349,0.7752,0.745
4,"[0, 1, 5, 10]",logistic_regression,supervised,0.8196,0.8475,0.8212
4,"[0, 1, 5, 11]",logistic_regression,supervised,0.76,0.7561,0.7483
4,"[0, 1, 6, 7]",logistic_regression,supervised,0.8649,0.8282,0.8402
4,"[0, 1, 6, 8]",logistic_regression,supervised,0.6942,0.6917,0.6798
4,"[0, 1, 6, 9]",logistic_regression,supervised,0.8007,0.8035,0.7873
4,"[0, 1, 6, 10]",logistic_regression,supervised,0.8561,0.826,0.8359
4,"[0, 1, 6, 11]",logistic_regression,supervised,0.8187,0.774,0.7825
4,"[0, 1, 7, 8]",logistic_regression,supervised,0.8731,0.8205,0.8288
4,"[0, 1, 7, 9]",logistic_regression,supervised,0.8667,0.8277,0.8354
4,"[0, 1, 7, 10]",logistic_regression,supervised,0.8754,0.8327,0.8479
4,"[0, 1, 7, 11]",logistic_regression,supervised,0.8328,0.786,0.8026
4,"[0, 1, 8, 9]",logistic_regression,supervised,0.7286,0.7999,0.7442
4,"[0, 1, 8, 10]",logistic_regression,supervised,0.776,0.783,0.7722
4,"[0, 1, 8, 11]",logistic_regression,supervised,0.7955,0.7187,0.7313
4,"[0, 1, 9, 10]",logistic_regression,supervised,0.9036,0.8317,0.8467
4,"[0, 1, 9, 11]",logistic_regression,supervised,0.7793,0.7703,0.7668
4,"[0, 1, 10, 11]",logistic_regression,supervised,0.8353,0.81,0.8134
4,"[0, 2, 3, 4]",logistic_regression,supervised,0.7996,0.7559,0.7567
4,"[0, 2, 3, 5]",logistic_regression,supervised,0.8226,0.7774,0.7829
4,"[0, 2, 3, 6]",logistic_regression,supervised,0.7341,0.7278,0.7039
4,"[0, 2, 3, 7]",logistic_regression,supervised,0.7965,0.8026,0.7805
4,"[0, 2, 3, 8]",logistic_regression,supervised,0.8292,0.7804,0.7831
4,"[0, 2, 3, 9]",logistic_regression,supervised,0.8442,0.8187,0.8199
4,"[0, 2, 3, 10]",logistic_regression,supervised,0.8032,0.7919,0.7795
4,"[0, 2, 3, 11]",logistic_regression,supervised,0.7356,0.7642,0.7342
4,"[0, 2, 4, 5]",logistic_regression,supervised,0.7618,0.7181,0.719
4,"[0, 2, 4, 6]",logistic_regression,supervised,0.729,0.678,0.6703
4,"[0, 2, 4, 7]",logistic_regression,supervised,0.7484,0.7441,0.7376
4,"[0, 2, 4, 8]",logistic_regression,supervised,0.7638,0.7126,0.7082
4,"[0, 2, 4, 9]",logistic_regression,supervised,0.7728,0.7459,0.7384
4,"[0, 2, 4, 10]",logistic_regression,supervised,0.7896,0.7544,0.7556
4,"[0, 2, 4, 11]",logistic_regression,supervised,0.7361,0.6759,0.6834
4,"[0, 2, 5, 6]",logistic_regression,supervised,0.6776,0.7268,0.6791
4,"[0, 2, 5, 7]",logistic_regression,supervised,0.7433,0.7328,0.7045
4,"[0, 2, 5, 8]",logistic_regression,supervised,0.7459,0.6949,0.6989
4,"[0, 2, 5, 9]",logistic_regression,supervised,0.7478,0.7036,0.7028
4,"[0, 2, 5, 10]",logistic_regression,supervised,0.7182,0.7017,0.6894
4,"[0, 2, 5, 11]",logistic_regression,supervised,0.6977,0.6722,0.6605
4,"[0, 2, 6, 7]",logistic_regression,supervised,0.7164,0.7458,0.7149
4,"[0, 2, 6, 8]",logistic_regression,supervised,0.6699,0.7151,0.6703
4,"[0, 2, 6, 9]",logistic_regression,supervised,0.7254,0.7479,0.7224
4,"[0, 2, 6, 10]",logistic_regression,supervised,0.77,0.7438,0.7339
4,"[0, 2, 6, 11]",logistic_regression,supervised,0.686,0.7123,0.6854
4,"[0, 2, 7, 8]",logistic_regression,supervised,0.6701,0.7002,0.6603
4,"[0, 2, 7, 9]",logistic_regression,supervised,0.748,0.7613,0.7284
4,"[0, 2, 7, 10]",logistic_regression,supervised,0.7435,0.7255,0.7245
